simulacion,pnl_final,max_drawdown,win_rate
89,94.80149999999998,2.7927999999999997,67.14285714285714
90,67.27749999999997,2.852199999999982,60.0
91,61.380799999999965,2.6066000000000003,57.14285714285714
92,92.11449999999996,2.8097999999999956,70.0
93,36.97809999999998,8.060999999999993,48.57142857142857
94,54.432800000000015,5.447199999999995,57.14285714285714
95,52.68679999999998,2.5564999999999998,57.14285714285714
96,60.758399999999995,3.6485999999999876,55.714285714285715
97,45.199900000000014,4.081299999999999,50.0
98,57.57790000000003,4.152999999999992,62.857142857142854
99,55.5634,5.388999999999996,55.714285714285715
100,47.699900000000014,5.266100000000023,51.42857142857142
101,53.657700000000006,4.0501000000000005,52.85714285714286
102,41.00290000000001,6.8429,55.714285714285715
103,79.56200000000001,5.45059999999998,61.42857142857143
104,49.7775,4.364599999999996,50.0
105,48.595200000000006,4.680199999999985,55.714285714285715
106,36.2483,5.361099999999993,45.714285714285715
107,51.332899999999995,3.7117000000000075,55.714285714285715
108,51.80600000000001,6.213799999999992,57.14285714285714
109,64.61899999999997,3.6402000000000214,57.14285714285714
110,53.78299999999999,3.9358000000000004,51.42857142857142
111,42.85899999999998,4.076599999999985,47.14285714285714
112,57.5402,3.065100000000001,52.85714285714286
113,49.39359999999999,4.572500000000005,51.42857142857142
114,76.0806,3.341700000000003,62.857142857142854
115,68.22439999999997,3.363900000000001,54.285714285714285
116,58.6165,3.2438000000000073,60.0
117,51.25380000000001,3.7116999999999933,60.0
118,41.919399999999996,4.099900000000005,48.57142857142857
119,55.52080000000001,2.5955999999999904,62.857142857142854
120,78.9025,3.142700000000005,64.28571428571429
121,54.182500000000005,4.215600000000009,51.42857142857142
122,56.489499999999964,5.442900000000009,55.714285714285715
123,52.333500000000015,2.829900000000009,54.285714285714285
124,62.256399999999985,3.8138000000000005,61.42857142857143
125,40.817199999999985,4.155700000000024,48.57142857142857
126,74.73380000000003,2.345700000000008,58.57142857142858
127,55.19409999999999,3.7557000000000045,50.0
128,47.000699999999995,5.43780000000001,55.714285714285715
129,35.009900000000016,10.619299999999981,51.42857142857142
130,47.7397,4.0789999999999935,54.285714285714285
131,43.481300000000005,3.326599999999999,52.85714285714286
132,64.77770000000001,2.8521999999999963,54.285714285714285
133,45.26820000000001,4.457900000000009,45.714285714285715
134,78.36529999999999,2.836199999999991,61.42857142857143
135,45.40349999999998,11.574299999999994,55.714285714285715
136,38.85340000000002,4.888599999999997,51.42857142857142
137,83.24889999999999,3.6632000000000033,62.857142857142854
138,72.12310000000002,4.066500000000019,58.57142857142858
139,44.42530000000002,5.673399999999987,50.0
140,44.286,5.934399999999997,54.285714285714285
141,43.39160000000001,4.4636,47.14285714285714
142,49.21449999999999,5.84699999999998,50.0
143,66.76410000000004,9.066300000000012,58.57142857142858
